CustomerID,Gender,Age,Tenure,PlanType,MonthlyCharges,InternetService,ContractType,PaymentMethod,TechSupport,OnlineSecurity,DeviceProtection,StreamingTV,StreamingMovies,PaperlessBilling,TotalCharges,Churn
CUST5028,Female,57,23,Basic,109.93,None,Two year,Bank transfer,No,No,Yes,Yes,Yes,No,2308.7,Yes
CUST5029,Female,29,50,Silver,61.85,Fiber optic,One year,Electronic check,Yes,Yes,No,No,Yes,Yes,2966.38,No
CUST5030,Male,38,55,Basic,87.32,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,No,No,No,4432.42,No
CUST5031,Male,57,55,Silver,29.59,DSL,Month-to-month,Bank transfer,Yes,Yes,No,Yes,Yes,Yes,1654.64,No
CUST5032,Male,36,4,Basic,17.3,DSL,Month-to-month,Credit card,No,No,No,Yes,Yes,No,71.99,Yes
CUST5033,Female,20,54,Premium,108.5,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,No,5795.17,No
CUST5034,Male,35,61,Gold,75.33,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,No,No,No,5015.97,No
CUST5035,Male,68,5,Basic,17.1,DSL,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,Yes,81.55,Yes
CUST5036,Female,36,18,Gold,119.2,DSL,Month-to-month,Mailed check,Yes,Yes,No,Yes,Yes,Yes,2356.79,No
CUST5037,Female,64,44,Silver,66.68,DSL,One year,Credit card,No,No,Yes,No,Yes,Yes,2983.86,No
CUST5038,Female,23,31,Silver,64.97,Fiber optic,Two year,Bank transfer,No,No,Yes,Yes,Yes,Yes,2159.25,No
CUST5039,Male,33,21,Silver,80.2,None,Month-to-month,Bank transfer,Yes,Yes,No,No,Yes,Yes,1556.2,No
CUST5040,Female,25,47,Silver,15.83,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,No,815.98,No
CUST5041,Female,65,30,Gold,74.76,Fiber optic,One year,Mailed check,Yes,Yes,Yes,Yes,Yes,Yes,2357.21,No
CUST5042,Male,35,55,Gold,81.1,DSL,Month-to-month,Electronic check,No,No,No,Yes,No,Yes,4544.92,No
CUST5043,Female,69,68,Silver,46.18,DSL,Two year,Credit card,No,No,No,No,Yes,Yes,2829.27,No
CUST5044,Male,65,69,Gold,91.32,DSL,Month-to-month,Mailed check,Yes,No,Yes,Yes,No,Yes,5676.28,No
CUST5045,Male,60,41,Premium,54.63,Fiber optic,One year,Credit card,Yes,Yes,Yes,Yes,Yes,Yes,2091.51,No
CUST5046,Female,56,45,Basic,90.37,Fiber optic,One year,Credit card,No,Yes,Yes,Yes,Yes,Yes,3991.18,No
CUST5047,Female,66,30,Basic,30.1,None,Month-to-month,Bank transfer,No,Yes,No,Yes,Yes,Yes,866.14,No
CUST5048,Female,66,45,Gold,110.94,Fiber optic,Two year,Mailed check,No,No,No,No,Yes,Yes,5341.5,No
CUST5049,Female,29,45,Premium,107.34,DSL,Two year,Mailed check,No,Yes,Yes,No,Yes,Yes,5073.18,No
CUST5050,Female,62,45,Basic,30.82,Fiber optic,Two year,Electronic check,No,Yes,Yes,Yes,Yes,Yes,1495.61,No
CUST5051,Female,27,55,Silver,113.54,Fiber optic,One year,Bank transfer,No,No,Yes,No,Yes,Yes,6087.26,No
CUST5052,Male,24,59,Basic,73.57,DSL,Month-to-month,Mailed check,Yes,No,Yes,Yes,Yes,Yes,4589.57,No
CUST5053,Male,63,5,Gold,88.67,Fiber optic,Two year,Mailed check,No,No,No,Yes,Yes,Yes,473.74,No
CUST5054,Female,18,32,Premium,103.23,Fiber optic,One year,Electronic check,No,Yes,No,No,No,Yes,3631.77,No
CUST5055,Male,66,6,Silver,23.77,Fiber optic,Month-to-month,Electronic check,Yes,Yes,No,Yes,No,No,150.52,Yes
CUST5056,Female,53,26,Silver,32.77,DSL,Two year,Credit card,No,Yes,Yes,No,No,No,913.14,No
CUST5057,Male,38,37,Premium,45.49,DSL,One year,Bank transfer,No,Yes,No,No,Yes,No,1617.11,No
CUST5058,Male,54,13,Basic,65.11,DSL,Month-to-month,Credit card,Yes,Yes,Yes,No,Yes,Yes,875.18,No
CUST5059,Male,69,69,Gold,51.34,DSL,Month-to-month,Electronic check,Yes,Yes,No,Yes,Yes,Yes,3656.95,No
CUST5060,Female,41,25,Basic,68.11,None,Two year,Mailed check,No,Yes,Yes,No,No,No,1731.16,No
CUST5061,Male,42,13,Silver,34.52,None,Month-to-month,Mailed check,Yes,Yes,No,Yes,Yes,No,490.35,No
CUST5062,Female,24,20,Silver,86.63,None,Month-to-month,Electronic check,No,No,No,Yes,No,Yes,1703.97,No
CUST5063,Male,59,60,Silver,20.85,DSL,Month-to-month,Credit card,Yes,Yes,Yes,No,Yes,Yes,1343.06,No
CUST5064,Male,34,21,Premium,52.95,DSL,Two year,Credit card,No,Yes,No,Yes,Yes,No,1013.2,No
CUST5065,Male,46,61,Premium,33.8,None,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,Yes,2024.53,No
CUST5066,Male,47,26,Gold,91.64,None,One year,Mailed check,No,Yes,Yes,No,Yes,Yes,2179.13,No
CUST5067,Male,24,54,Basic,107.78,DSL,Month-to-month,Bank transfer,No,Yes,Yes,Yes,No,Yes,5929.64,Yes
CUST5068,Female,50,42,Basic,23.27,Fiber optic,One year,Credit card,Yes,No,Yes,Yes,No,Yes,995.4,No
CUST5069,Female,24,11,Silver,97.43,DSL,Month-to-month,Bank transfer,No,Yes,Yes,Yes,Yes,No,1038.87,Yes
CUST5070,Male,41,37,Premium,109.05,None,Month-to-month,Mailed check,No,No,No,No,No,No,4362.57,No
CUST5071,Male,28,11,Silver,117.27,DSL,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,Yes,1202.89,Yes
CUST5072,Male,26,27,Premium,75.84,Fiber optic,Two year,Credit card,Yes,No,Yes,No,Yes,No,2033.05,No
CUST5073,Male,29,34,Premium,49.38,DSL,Month-to-month,Credit card,No,Yes,Yes,No,No,Yes,1709.16,No
CUST5074,Female,52,38,Silver,48.81,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,No,Yes,1742.84,No
CUST5075,Male,21,61,Gold,54.79,DSL,Month-to-month,Electronic check,No,Yes,No,Yes,No,Yes,3555.63,No
CUST5076,Female,53,53,Premium,79.33,Fiber optic,Month-to-month,Credit card,No,No,No,No,No,No,4167.15,No
CUST5077,Male,45,65,Gold,66.47,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,No,No,4340.56,No
CUST5078,Female,30,3,Silver,83.63,Fiber optic,One year,Credit card,Yes,No,No,Yes,Yes,Yes,246.2,No
CUST5079,Male,40,67,Gold,19.13,DSL,Month-to-month,Bank transfer,Yes,Yes,No,No,Yes,No,1308.89,No
CUST5080,Male,36,28,Basic,26.12,Fiber optic,One year,Credit card,No,No,Yes,Yes,Yes,Yes,777.29,No
CUST5081,Female,59,14,Silver,117.54,DSL,Month-to-month,Mailed check,Yes,Yes,No,No,No,Yes,1591.33,No
CUST5082,Male,54,52,Basic,119.52,DSL,Two year,Bank transfer,Yes,Yes,Yes,Yes,Yes,No,5971.87,Yes
CUST5083,Male,56,30,Basic,93.4,Fiber optic,Month-to-month,Credit card,Yes,No,Yes,Yes,Yes,No,3032.83,No
CUST5084,Male,41,58,Gold,41.92,DSL,Two year,Credit card,No,No,Yes,Yes,Yes,Yes,2674.14,No
CUST5085,Female,33,54,Silver,115.11,None,One year,Electronic check,No,Yes,Yes,Yes,Yes,Yes,5877.56,No
CUST5086,Male,50,69,Basic,37.44,Fiber optic,Month-to-month,Electronic check,Yes,No,No,No,Yes,No,2437.17,No
CUST5087,Male,29,15,Basic,91.8,Fiber optic,Month-to-month,Credit card,No,No,No,Yes,No,Yes,1280.06,No
CUST5088,Female,51,38,Premium,27.1,DSL,Two year,Bank transfer,No,No,Yes,Yes,Yes,Yes,987.12,No
CUST5089,Female,24,14,Gold,83.13,DSL,Month-to-month,Electronic check,No,No,Yes,No,No,Yes,1162.97,No
CUST5090,Female,28,57,Basic,94.75,None,Month-to-month,Electronic check,No,No,Yes,No,No,Yes,4865.91,No
CUST5091,Male,48,59,Premium,105.26,DSL,Month-to-month,Electronic check,No,Yes,No,No,Yes,Yes,5888.63,No
CUST5092,Male,46,8,Basic,92.1,Fiber optic,Two year,Mailed check,Yes,Yes,Yes,Yes,Yes,Yes,789.63,No
CUST5093,Male,30,19,Silver,111.97,DSL,Two year,Credit card,Yes,No,No,No,Yes,Yes,1967.39,No
CUST5094,Female,48,32,Gold,69.7,DSL,Month-to-month,Bank transfer,No,Yes,No,No,No,Yes,2381.16,No
CUST5095,Male,19,29,Premium,86.13,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,No,Yes,No,2527.74,No
CUST5096,Male,56,41,Gold,53.8,None,One year,Credit card,No,No,Yes,No,Yes,Yes,2102.24,No
CUST5097,Female,32,45,Basic,16.09,DSL,Two year,Electronic check,No,No,Yes,Yes,Yes,Yes,717.68,No
CUST5098,Female,28,13,Silver,94.45,DSL,Month-to-month,Bank transfer,No,No,No,Yes,Yes,No,1147.03,No
CUST5099,Female,51,27,Basic,106.34,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,Yes,Yes,No,2926.32,Yes
CUST5100,Female,56,19,Silver,33.26,DSL,Month-to-month,Mailed check,Yes,Yes,No,Yes,Yes,No,579.08,No
CUST5101,Female,21,26,Silver,18.01,DSL,Month-to-month,Bank transfer,Yes,Yes,No,No,No,Yes,478.66,No
CUST5102,Male,28,53,Basic,32.27,DSL,Two year,Mailed check,Yes,Yes,No,No,Yes,Yes,1701.77,No
CUST5103,Female,46,51,Silver,109.01,Fiber optic,One year,Credit card,Yes,Yes,No,No,Yes,Yes,5004.82,No
CUST5104,Male,19,37,Basic,46.03,Fiber optic,Month-to-month,Mailed check,Yes,No,No,Yes,Yes,Yes,1849.25,No
CUST5105,Male,33,9,Silver,39.54,None,Two year,Mailed check,Yes,Yes,No,Yes,Yes,No,322.38,No
CUST5106,Female,56,52,Gold,16.53,DSL,Two year,Bank transfer,Yes,No,No,No,Yes,Yes,920.04,No
CUST5107,Female,30,54,Silver,46.19,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,No,Yes,2372.07,No
CUST5108,Female,54,3,Premium,90.14,Fiber optic,One year,Bank transfer,No,Yes,Yes,Yes,No,Yes,296.49,No
CUST5109,Male,34,69,Basic,115.7,DSL,Month-to-month,Electronic check,No,No,Yes,Yes,No,Yes,8781.18,Yes
CUST5110,Female,38,8,Silver,47.84,DSL,Month-to-month,Electronic check,No,Yes,Yes,No,No,Yes,362.31,Yes
CUST5111,Female,61,14,Silver,40.27,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,No,Yes,Yes,535.83,No
CUST5112,Female,36,3,Basic,108.25,DSL,Month-to-month,Electronic check,No,No,No,Yes,Yes,No,347.36,Yes
CUST5113,Female,24,24,Basic,104.51,Fiber optic,Two year,Bank transfer,Yes,No,Yes,Yes,Yes,No,2327.95,Yes
CUST5114,Female,55,13,Premium,49.46,None,Two year,Electronic check,No,No,Yes,Yes,Yes,Yes,579.12,No
CUST5115,Male,25,43,Silver,22.22,Fiber optic,Month-to-month,Credit card,Yes,Yes,No,No,Yes,No,980.28,No
CUST5116,Male,30,29,Silver,119.16,DSL,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,3298.01,No
CUST5117,Male,54,51,Silver,86.47,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,No,Yes,4294.26,No
CUST5118,Female,19,42,Gold,112.29,Fiber optic,Two year,Bank transfer,Yes,No,No,Yes,No,No,4666.67,No
CUST5119,Female,58,31,Basic,50.9,Fiber optic,One year,Electronic check,No,Yes,No,No,Yes,Yes,1504,No
CUST5120,Female,28,63,Gold,83.01,None,One year,Mailed check,No,Yes,Yes,No,No,No,4830.82,No
CUST5121,Male,41,26,Basic,85.82,Fiber optic,One year,Credit card,No,Yes,No,No,Yes,No,2324.06,No
CUST5122,Female,23,18,Silver,106.66,Fiber optic,Month-to-month,Electronic check,Yes,No,No,Yes,No,Yes,1917.17,No
CUST5123,Female,43,57,Basic,119.27,DSL,Month-to-month,Electronic check,Yes,Yes,No,Yes,Yes,Yes,7163.73,Yes
CUST5124,Female,24,7,Gold,26.41,None,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,No,199.91,Yes
CUST5125,Male,56,48,Gold,81.27,Fiber optic,One year,Credit card,Yes,No,No,No,No,Yes,3687.33,No
CUST5126,Female,36,60,Silver,50.33,Fiber optic,One year,Credit card,No,No,Yes,No,Yes,No,3258.31,No
CUST5127,Male,23,33,Basic,100.22,DSL,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,3609.27,Yes
CUST5128,Female,60,3,Silver,94.19,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,No,Yes,No,Yes,271.13,Yes
CUST5129,Male,46,4,Basic,108.71,DSL,One year,Credit card,No,No,Yes,No,Yes,Yes,465.65,Yes
CUST5130,Male,60,4,Silver,51.09,None,Month-to-month,Credit card,Yes,No,No,Yes,Yes,Yes,195.07,Yes
CUST5131,Male,56,42,Gold,34.38,None,Month-to-month,Bank transfer,No,No,No,No,No,Yes,1541.3,No
CUST5132,Female,19,9,Gold,17.29,DSL,Month-to-month,Credit card,Yes,Yes,No,Yes,No,No,168.28,Yes
CUST5133,Female,36,51,Basic,41.83,Fiber optic,Month-to-month,Credit card,Yes,Yes,No,Yes,Yes,Yes,2332.95,No
CUST5134,Male,21,17,Premium,53.55,DSL,One year,Bank transfer,No,No,Yes,Yes,Yes,Yes,923.75,No
CUST5135,Male,23,17,Premium,114.34,DSL,Month-to-month,Electronic check,No,No,Yes,Yes,No,Yes,1962.07,No
CUST5136,Female,66,20,Silver,66.59,DSL,Two year,Bank transfer,No,No,Yes,Yes,No,Yes,1225.63,No
CUST5137,Female,54,14,Silver,73.43,DSL,Month-to-month,Mailed check,Yes,No,No,No,Yes,Yes,1036.13,No
CUST5138,Male,45,22,Premium,107.41,DSL,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,No,2523.34,No
CUST5139,Female,47,52,Silver,107.93,DSL,Two year,Electronic check,No,No,Yes,Yes,No,Yes,5061.38,No
CUST5140,Female,24,27,Silver,70.43,Fiber optic,Month-to-month,Mailed check,Yes,No,Yes,No,No,Yes,2057.06,No
CUST5141,Female,26,43,Gold,26.94,DSL,Month-to-month,Mailed check,No,Yes,Yes,Yes,Yes,Yes,1176.07,No
CUST5142,Female,42,3,Basic,43.4,Fiber optic,Month-to-month,Credit card,No,Yes,No,No,Yes,Yes,133.91,Yes
CUST5143,Male,50,8,Gold,62.97,Fiber optic,Month-to-month,Credit card,Yes,No,Yes,Yes,Yes,No,526.92,Yes
CUST5144,Female,18,10,Silver,93.87,Fiber optic,One year,Electronic check,Yes,Yes,No,Yes,No,Yes,1019.14,No
CUST5145,Female,68,29,Silver,89.73,None,Month-to-month,Mailed check,No,No,No,Yes,No,Yes,2703.32,No
CUST5146,Male,23,40,Basic,82.48,DSL,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,Yes,3259.55,No
CUST5147,Male,35,65,Basic,107.43,DSL,Two year,Bank transfer,Yes,Yes,No,Yes,Yes,Yes,7483.96,Yes
CUST5148,Female,27,21,Silver,99.28,DSL,One year,Credit card,Yes,No,No,Yes,Yes,No,2272.88,No
CUST5149,Female,45,24,Silver,118.12,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,No,Yes,Yes,2903.6,No
CUST5150,Female,28,60,Gold,108.36,DSL,Month-to-month,Mailed check,No,No,No,Yes,No,Yes,6846.2,No
CUST5151,Female,50,26,Basic,35.54,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,933.73,No
CUST5152,Male,18,9,Basic,21.05,Fiber optic,Month-to-month,Mailed check,Yes,Yes,Yes,No,Yes,No,174.71,Yes
CUST5153,Male,30,20,Silver,58.52,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,No,Yes,Yes,1196.36,No
CUST5154,Male,54,56,Silver,79.84,DSL,One year,Electronic check,Yes,No,No,Yes,No,No,4533.44,No
CUST5155,Female,37,36,Basic,82.53,DSL,Month-to-month,Bank transfer,Yes,No,No,Yes,Yes,Yes,2971.27,No
CUST5156,Female,18,36,Basic,43.09,DSL,One year,Mailed check,No,Yes,Yes,Yes,Yes,No,1571.23,No
CUST5157,Female,69,22,Premium,105.29,Fiber optic,Month-to-month,Bank transfer,No,Yes,No,Yes,No,Yes,2241.83,No
CUST5158,Female,20,1,Basic,49.57,DSL,One year,Mailed check,No,Yes,Yes,Yes,No,No,52.56,No
CUST5159,Male,35,69,Gold,111.51,None,Month-to-month,Electronic check,Yes,No,Yes,No,Yes,Yes,7298.88,No
CUST5160,Male,58,37,Basic,64.52,Fiber optic,One year,Credit card,Yes,No,Yes,Yes,Yes,No,2354.8,No
CUST5161,Female,31,13,Silver,16.09,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,218.1,No
CUST5162,Male,48,43,Basic,32.01,DSL,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,Yes,1393.58,No
CUST5163,Female,44,37,Gold,25.74,Fiber optic,One year,Credit card,Yes,No,No,Yes,Yes,Yes,882,No
CUST5164,Female,34,25,Basic,19.62,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,Yes,No,Yes,490.05,No
CUST5165,Male,63,21,Basic,89.97,None,Two year,Credit card,Yes,Yes,No,No,No,Yes,1982.67,No
CUST5166,Female,46,41,Basic,35.19,DSL,One year,Mailed check,Yes,No,No,Yes,Yes,No,1318.82,No
CUST5167,Female,53,42,Gold,103.06,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,No,Yes,4632.96,No
CUST5168,Male,54,42,Gold,42.77,DSL,Two year,Credit card,Yes,Yes,No,No,Yes,No,1800.37,No
CUST5169,Female,43,2,Basic,18.39,DSL,Month-to-month,Bank transfer,No,Yes,Yes,No,No,Yes,36.99,Yes
CUST5170,Female,34,68,Basic,101.17,Fiber optic,Month-to-month,Credit card,No,Yes,No,Yes,Yes,Yes,6967.63,Yes
CUST5171,Male,39,8,Gold,63.95,None,Two year,Credit card,Yes,No,Yes,Yes,No,Yes,485.36,No
CUST5172,Female,42,61,Gold,77.95,DSL,Two year,Electronic check,No,Yes,Yes,No,Yes,Yes,4641.56,No
CUST5173,Male,19,14,Silver,50.3,DSL,Month-to-month,Credit card,No,No,Yes,Yes,Yes,Yes,727.99,No
CUST5174,Female,39,21,Premium,19.83,Fiber optic,One year,Mailed check,No,No,Yes,No,Yes,Yes,407.68,No
CUST5175,Male,22,24,Basic,53.87,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,Yes,Yes,1406.1,No
CUST5176,Male,21,50,Basic,69.42,Fiber optic,One year,Credit card,No,Yes,No,Yes,Yes,Yes,3753.08,No
CUST5177,Male,53,45,Basic,16.23,DSL,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,Yes,683.02,No
CUST5178,Female,23,64,Silver,75.3,None,Month-to-month,Mailed check,No,Yes,No,No,Yes,Yes,4528.67,No
CUST5179,Male,69,64,Silver,108.77,None,Month-to-month,Bank transfer,No,No,No,No,Yes,Yes,6837.4,No
CUST5180,Male,38,26,Basic,37.87,Fiber optic,Month-to-month,Credit card,Yes,No,Yes,Yes,Yes,Yes,1000.99,No
CUST5181,Male,30,32,Basic,112.31,Fiber optic,One year,Bank transfer,No,No,No,No,Yes,No,3868.79,Yes
CUST5182,Male,54,57,Silver,25.25,Fiber optic,Month-to-month,Electronic check,No,Yes,No,No,Yes,Yes,1331.48,No
CUST5183,Male,42,53,Basic,101.67,DSL,One year,Bank transfer,No,No,No,Yes,Yes,No,5706.83,Yes
CUST5184,Female,43,33,Basic,103.23,DSL,Month-to-month,Credit card,No,No,Yes,Yes,No,Yes,3148.67,Yes
CUST5185,Female,56,52,Premium,42.06,Fiber optic,Month-to-month,Bank transfer,Yes,No,Yes,Yes,No,Yes,2211.33,No
CUST5186,Female,37,18,Basic,115.57,None,Month-to-month,Mailed check,No,No,No,No,No,Yes,2113.36,Yes
CUST5187,Female,50,35,Basic,58.74,Fiber optic,Month-to-month,Bank transfer,No,No,No,No,No,Yes,2246.69,No
CUST5188,Female,31,12,Silver,29.83,DSL,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,Yes,375.99,No
CUST5189,Female,53,51,Gold,77.13,DSL,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,Yes,4109.35,No
CUST5190,Female,34,10,Silver,119.64,Fiber optic,Month-to-month,Electronic check,Yes,No,No,Yes,No,Yes,1082.75,Yes
CUST5191,Male,38,52,Basic,109.43,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,No,No,Yes,5981.96,Yes
CUST5192,Female,63,34,Gold,44.25,DSL,One year,Electronic check,Yes,Yes,Yes,Yes,No,No,1558.09,No
CUST5193,Male,33,67,Silver,75.58,Fiber optic,Month-to-month,Mailed check,No,No,Yes,No,Yes,No,5245.33,No
CUST5194,Male,63,39,Basic,27.11,DSL,One year,Electronic check,No,Yes,No,No,Yes,No,962.27,No
CUST5195,Female,33,8,Silver,63.49,None,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,496.94,Yes
CUST5196,Male,37,29,Gold,69.92,Fiber optic,One year,Electronic check,No,Yes,No,No,Yes,No,1871.49,No
CUST5197,Male,46,22,Silver,48.1,None,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,Yes,1145.4,No
CUST5198,Male,45,70,Premium,65.84,DSL,Month-to-month,Electronic check,No,Yes,No,Yes,Yes,No,4486.08,No
CUST5199,Male,25,61,Silver,111.59,Fiber optic,One year,Mailed check,Yes,No,No,Yes,Yes,Yes,7319.18,No
CUST5200,Female,41,43,Gold,67.51,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,No,2797.11,No
CUST5201,Female,20,49,Silver,102.25,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,5181.77,No
CUST5202,Female,42,29,Basic,48.33,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,No,Yes,Yes,1264.06,No
CUST5203,Female,36,31,Silver,117,None,Two year,Electronic check,Yes,Yes,No,Yes,No,No,3770.36,No
CUST5204,Female,50,53,Basic,24.81,Fiber optic,Month-to-month,Mailed check,No,Yes,No,Yes,No,No,1366.81,No
CUST5205,Female,19,34,Basic,76.49,DSL,Month-to-month,Bank transfer,Yes,Yes,No,Yes,Yes,Yes,2412.29,No
CUST5206,Female,32,38,Gold,97.94,None,Month-to-month,Credit card,No,Yes,Yes,No,No,Yes,3682.61,No
CUST5207,Female,39,57,Silver,100.47,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,5936.64,No
CUST5208,Female,27,4,Basic,35.82,Fiber optic,One year,Mailed check,Yes,No,No,No,No,Yes,144.16,No
CUST5209,Female,35,2,Silver,57.17,Fiber optic,Two year,Electronic check,Yes,Yes,Yes,No,No,Yes,124.07,No
CUST5210,Male,39,12,Basic,80.54,Fiber optic,Month-to-month,Mailed check,Yes,No,Yes,Yes,Yes,No,910.59,No
CUST5211,Female,63,35,Gold,48.17,Fiber optic,Month-to-month,Credit card,Yes,No,Yes,Yes,No,Yes,1842.77,No
CUST5212,Male,66,70,Basic,84.12,DSL,Two year,Mailed check,No,Yes,Yes,Yes,No,Yes,5880.13,No
CUST5213,Male,44,21,Silver,54.77,None,Month-to-month,Mailed check,Yes,No,Yes,Yes,Yes,No,1265.13,No
CUST5214,Male,30,61,Silver,51.84,DSL,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,3115.66,No
CUST5215,Male,50,35,Silver,26.35,Fiber optic,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,Yes,990.26,No
CUST5216,Female,22,48,Basic,19.12,DSL,Month-to-month,Credit card,Yes,No,Yes,Yes,Yes,No,979.46,No
CUST5217,Male,43,15,Silver,102.7,DSL,Month-to-month,Bank transfer,Yes,Yes,No,No,Yes,No,1552.49,No
CUST5218,Female,30,71,Gold,66.4,Fiber optic,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,Yes,4962.08,No
CUST5219,Female,44,15,Gold,74.1,Fiber optic,One year,Bank transfer,Yes,No,Yes,Yes,Yes,Yes,1165.47,No
CUST5220,Male,31,6,Gold,54.08,DSL,One year,Credit card,Yes,No,No,Yes,Yes,Yes,300.64,No
CUST5221,Female,41,68,Gold,29.36,DSL,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,No,2090.09,No
CUST5222,Male,20,22,Basic,62.21,Fiber optic,Two year,Bank transfer,No,Yes,Yes,Yes,No,Yes,1430.72,No
CUST5223,Male,64,32,Basic,39.04,Fiber optic,One year,Electronic check,No,No,Yes,No,Yes,Yes,1231.89,No
CUST5224,Female,68,22,Gold,102.96,DSL,Month-to-month,Bank transfer,No,Yes,Yes,Yes,No,No,2108.25,No
CUST5225,Female,66,27,Gold,118.61,Fiber optic,Month-to-month,Mailed check,Yes,Yes,Yes,No,Yes,Yes,3171.22,No
CUST5226,Male,47,15,Silver,108.36,DSL,One year,Bank transfer,No,No,Yes,No,No,Yes,1705.66,No
CUST5227,Female,52,44,Silver,70.47,DSL,Two year,Credit card,Yes,Yes,Yes,Yes,Yes,Yes,3336.1,No
CUST5228,Female,65,9,Basic,80.95,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,No,No,Yes,709.46,Yes
CUST5229,Female,31,34,Basic,114.55,Fiber optic,Month-to-month,Mailed check,No,No,Yes,No,Yes,No,3768.59,Yes
CUST5230,Male,29,15,Silver,71.56,DSL,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,Yes,1008.31,No
CUST5231,Male,45,62,Premium,82.05,Fiber optic,One year,Credit card,No,No,No,Yes,Yes,Yes,4951.55,No
CUST5232,Female,61,45,Silver,81.07,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,Yes,Yes,No,3457.66,No
CUST5233,Female,46,58,Basic,89.35,Fiber optic,Month-to-month,Credit card,No,Yes,No,No,Yes,No,5013.1,No
CUST5234,Female,60,19,Basic,82.23,Fiber optic,One year,Mailed check,Yes,Yes,Yes,Yes,No,Yes,1575.04,No
CUST5235,Female,34,16,Basic,85.42,DSL,Month-to-month,Mailed check,No,No,No,Yes,Yes,No,1385.28,No
CUST5236,Female,57,8,Silver,91.22,Fiber optic,Month-to-month,Bank transfer,No,Yes,Yes,Yes,No,Yes,765.02,Yes
CUST5237,Male,66,33,Premium,99.96,Fiber optic,Two year,Credit card,No,Yes,Yes,Yes,Yes,Yes,3617.34,No
CUST5238,Female,38,18,Gold,57.32,DSL,Month-to-month,Electronic check,No,No,No,No,Yes,No,947.06,No
CUST5239,Male,40,35,Gold,93.31,DSL,Month-to-month,Mailed check,No,Yes,No,No,No,Yes,3093.15,No
CUST5240,Female,37,43,Silver,25.52,Fiber optic,One year,Credit card,Yes,Yes,Yes,Yes,Yes,Yes,1077.58,No
CUST5241,Male,28,50,Silver,107,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,Yes,Yes,Yes,5850.34,No
CUST5242,Female,51,3,Premium,45.45,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,130.39,Yes
CUST5243,Male,27,59,Silver,57.36,Fiber optic,One year,Electronic check,No,No,No,Yes,Yes,Yes,3639.57,No
CUST5244,Female,27,28,Premium,99.38,Fiber optic,Month-to-month,Bank transfer,Yes,No,Yes,Yes,Yes,Yes,2730.31,No
CUST5245,Male,60,46,Gold,81.88,Fiber optic,Month-to-month,Bank transfer,Yes,No,Yes,No,Yes,No,4112.02,No
CUST5246,Male,23,64,Basic,47.41,DSL,Month-to-month,Bank transfer,Yes,No,No,No,Yes,Yes,2752.84,No
